scenario,probability,hub,week,demand
12,0.0625,2,19,15892
12,0.0625,2,20,15578
12,0.0625,2,21,15621
12,0.0625,2,22,15463
12,0.0625,2,23,15712
12,0.0625,2,24,14482
12,0.0625,2,25,17822
12,0.0625,2,26,17380
12,0.0625,2,27,16897
12,0.0625,2,28,15631
12,0.0625,2,29,16142
12,0.0625,2,30,14723
12,0.0625,2,31,17935
12,0.0625,2,32,16105
12,0.0625,2,33,17128
12,0.0625,2,34,17153
12,0.0625,2,35,16461
12,0.0625,2,36,16123
12,0.0625,2,37,18570
12,0.0625,2,38,15631
12,0.0625,2,39,11666
12,0.0625,2,40,12087
12,0.0625,2,41,11136
12,0.0625,2,42,11576
12,0.0625,2,43,11908
12,0.0625,2,44,11648
12,0.0625,2,45,11225
12,0.0625,2,46,11892
12,0.0625,2,47,11670
12,0.0625,2,48,12263
12,0.0625,2,49,11177
12,0.0625,2,50,11967
12,0.0625,2,51,11131
13,0.0625,0,0,18425
13,0.0625,0,1,17794
13,0.0625,0,2,19977
13,0.0625,0,3,18436
13,0.0625,0,4,17554
13,0.0625,0,5,18322
13,0.0625,0,6,18457
13,0.0625,0,7,17989
13,0.0625,0,8,19395
13,0.0625,0,9,17766
13,0.0625,0,10,17239
13,0.0625,0,11,16923
13,0.0625,0,12,18417
13,0.0625,0,13,12439
13,0.0625,0,14,12688
13,0.0625,0,15,13160
13,0.0625,0,16,12860
13,0.0625,0,17,13798
13,0.0625,0,18,11649
13,0.0625,0,19,13023
13,0.0625,0,20,11954
13,0.0625,0,21,12537
13,0.0625,0,22,11773
13,0.0625,0,23,13400
13,0.0625,0,24,13202
13,0.0625,0,25,13082
13,0.0625,0,26,11562
13,0.0625,0,27,10485
13,0.0625,0,28,10508
13,0.0625,0,29,11577
13,0.0625,0,30,11126
13,0.0625,0,31,10849
13,0.0625,0,32,11708
13,0.0625,0,33,10381
13,0.0625,0,34,10862
13,0.0625,0,35,10359
13,0.0625,0,36,10148
13,0.0625,0,37,10341
13,0.0625,0,38,10774
13,0.0625,0,39,13792
13,0.0625,0,40,13058
13,0.0625,0,41,13401
13,0.0625,0,42,13384
13,0.0625,0,43,12518
13,0.0625,0,44,12522
13,0.0625,0,45,13099
13,0.0625,0,46,13090
13,0.0625,0,47,12793
13,0.0625,0,48,13057
13,0.0625,0,49,13368
13,0.0625,0,50,12667
13,0.0625,0,51,14785
13,0.0625,1,0,35800
13,0.0625,1,1,33091
13,0.0625,1,2,33129
13,0.0625,1,3,35700
13,0.0625,1,4,39573
13,0.0625,1,5,36867
13,0.0625,1,6,37423
13,0.0625,1,7,38462
13,0.0625,1,8,34788
13,0.0625,1,9,36611
13,0.0625,1,10,38504
13,0.0625,1,11,36609
13,0.0625,1,12,35225
13,0.0625,1,13,62131
13,0.0625,1,14,58144
13,0.0625,1,15,53657
13,0.0625,1,16,60288
13,0.0625,1,17,53812
13,0.0625,1,18,63023
13,0.0625,1,19,60755
13,0.0625,1,20,62801
13,0.0625,1,21,59333
13,0.0625,1,22,59766
13,0.0625,1,23,55332
13,0.0625,1,24,54307
13,0.0625,1,25,56904
13,0.0625,1,26,70608
13,0.0625,1,27,81996
13,0.0625,1,28,83340
13,0.0625,1,29,74532
13,0.0625,1,30,76298
13,0.0625,1,31,80111
13,0.0625,1,32,76367
13,0.0625,1,33,87837
13,0.0625,1,34,78771
13,0.0625,1,35,79370
13,0.0625,1,36,87630
13,0.0625,1,37,80474
13,0.0625,1,38,82154
13,0.0625,1,39,64185
13,0.0625,1,40,63625
13,0.0625,1,41,62243
13,0.0625,1,42,63775
13,0.0625,1,43,64923
13,0.0625,1,44,64859
13,0.0625,1,45,68427
13,0.0625,1,46,61166
13,0.0625,1,47,65228
13,0.0625,1,48,67536
13,0.0625,1,49,60533
13,0.0625,1,50,64653
13,0.0625,1,51,61732
13,0.0625,2,0,16790
13,0.0625,2,1,16797
13,0.0625,2,2,19807
13,0.0625,2,3,15924
13,0.0625,2,4,16830
13,0.0625,2,5,16516
13,0.0625,2,6,18016
13,0.0625,2,7,16774
13,0.0625,2,8,18918
13,0.0625,2,9,16690
13,0.0625,2,10,16749
13,0.0625,2,11,16479
13,0.0625,2,12,18911
13,0.0625,2,13,15566
13,0.0625,2,14,16802
13,0.0625,2,15,14484
13,0.0625,2,16,16143
13,0.0625,2,17,15102
13,0.0625,2,18,15629
13,0.0625,2,19,15892
13,0.0625,2,20,15578
13,0.0625,2,21,15621
13,0.0625,2,22,15463
13,0.0625,2,23,15712
13,0.0625,2,24,14482
13,0.0625,2,25,17822
13,0.0625,2,26,17380
13,0.0625,2,27,16897
13,0.0625,2,28,15631
13,0.0625,2,29,16142
13,0.0625,2,30,14723
13,0.0625,2,31,17935
13,0.0625,2,32,16105
13,0.0625,2,33,17128
13,0.0625,2,34,17153
13,0.0625,2,35,16461
13,0.0625,2,36,16123
13,0.0625,2,37,18570
13,0.0625,2,38,15631
13,0.0625,2,39,10866
13,0.0625,2,40,12125
13,0.0625,2,41,11558
13,0.0625,2,42,11924
13,0.0625,2,43,10478
13,0.0625,2,44,11621
13,0.0625,2,45,11923
13,0.0625,2,46,11637
13,0.0625,2,47,12455
13,0.0625,2,48,12271
13,0.0625,2,49,12786
13,0.0625,2,50,12042
13,0.0625,2,51,11448
14,0.0625,0,0,18425
14,0.0625,0,1,17794
14,0.0625,0,2,19977
14,0.0625,0,3,18436
14,0.0625,0,4,17554
14,0.0625,0,5,18322
14,0.0625,0,6,18457
14,0.0625,0,7,17989
14,0.0625,0,8,19395
14,0.0625,0,9,17766
14,0.0625,0,10,17239
14,0.0625,0,11,16923
14,0.0625,0,12,18417
14,0.0625,0,13,12439
14,0.0625,0,14,12688
14,0.0625,0,15,13160
14,0.0625,0,16,12860
14,0.0625,0,17,13798
14,0.0625,0,18,11649
14,0.0625,0,19,13023
14,0.0625,0,20,11954
14,0.0625,0,21,12537
14,0.0625,0,22,11773
14,0.0625,0,23,13400
14,0.0625,0,24,13202
14,0.0625,0,25,13082
14,0.0625,0,26,10514
14,0.0625,0,27,10612
14,0.0625,0,28,10235
14,0.0625,0,29,10227
14,0.0625,0,30,11175
14,0.0625,0,31,10689
14,0.0625,0,32,10654
14,0.0625,0,33,10386
14,0.0625,0,34,10250
14,0.0625,0,35,9560
14,0.0625,0,36,10405
14,0.0625,0,37,10177
14,0.0625,0,38,10209
14,0.0625,0,39,11001
14,0.0625,0,40,8938
14,0.0625,0,41,10009
14,0.0625,0,42,8487
14,0.0625,0,43,9218
14,0.0625,0,44,9662
14,0.0625,0,45,9983
14,0.0625,0,46,8712
14,0.0625,0,47,10542
14,0.0625,0,48,9779
14,0.0625,0,49,9733
14,0.0625,0,50,9619
14,0.0625,0,51,9587
14,0.0625,1,0,35800
14,0.0625,1,1,33091
14,0.0625,1,2,33129
14,0.0625,1,3,35700
14,0.0625,1,4,39573
14,0.0625,1,5,36867
14,0.0625,1,6,37423
14,0.0625,1,7,38462
14,0.0625,1,8,34788
14,0.0625,1,9,36611
14,0.0625,1,10,38504
14,0.0625,1,11,36609
14,0.0625,1,12,35225
14,0.0625,1,13,62131
14,0.0625,1,14,58144
14,0.0625,1,15,53657
14,0.0625,1,16,60288
14,0.0625,1,17,53812
14,0.0625,1,18,63023
14,0.0625,1,19,60755
14,0.0625,1,20,62801
14,0.0625,1,21,59333
14,0.0625,1,22,59766
14,0.0625,1,23,55332
14,0.0625,1,24,54307
14,0.0625,1,25,56904
14,0.0625,1,26,77137
14,0.0625,1,27,82030
14,0.0625,1,28,80458
14,0.0625,1,29,80651
14,0.0625,1,30,78304
14,0.0625,1,31,81268
14,0.0625,1,32,79878
14,0.0625,1,33,78246
14,0.0625,1,34,81598
14,0.0625,1,35,85977
14,0.0625,1,36,85514
14,0.0625,1,37,84424
14,0.0625,1,38,79616
14,0.0625,1,39,68026
14,0.0625,1,40,77834
14,0.0625,1,41,71677
14,0.0625,1,42,82872
14,0.0625,1,43,78767
14,0.0625,1,44,75729
14,0.0625,1,45,74860
14,0.0625,1,46,85015
14,0.0625,1,47,71760
14,0.0625,1,48,75668
14,0.0625,1,49,73710
14,0.0625,1,50,75998
14,0.0625,1,51,74538
14,0.0625,2,0,16790
14,0.0625,2,1,16797
14,0.0625,2,2,19807
14,0.0625,2,3,15924
14,0.0625,2,4,16830
14,0.0625,2,5,16516
14,0.0625,2,6,18016
14,0.0625,2,7,16774
14,0.0625,2,8,18918
14,0.0625,2,9,16690
14,0.0625,2,10,16749
14,0.0625,2,11,16479
14,0.0625,2,12,18911
14,0.0625,2,13,15566
14,0.0625,2,14,16802
14,0.0625,2,15,14484
14,0.0625,2,16,16143
14,0.0625,2,17,15102
14,0.0625,2,18,15629
14,0.0625,2,19,15892
14,0.0625,2,20,15578
14,0.0625,2,21,15621
14,0.0625,2,22,15463
14,0.0625,2,23,15712
14,0.0625,2,24,14482
14,0.0625,2,25,17822
14,0.0625,2,26,15404
14,0.0625,2,27,18655
14,0.0625,2,28,17352
14,0.0625,2,29,16443
14,0.0625,2,30,16123
14,0.0625,2,31,15671
14,0.0625,2,32,16420
14,0.0625,2,33,15663
14,0.0625,2,34,15245
14,0.0625,2,35,15774
14,0.0625,2,36,16799
14,0.0625,2,37,15599
14,0.0625,2,38,16514
14,0.0625,2,39,19775
14,0.0625,2,40,20653
14,0.0625,2,41,19205
14,0.0625,2,42,20398
14,0.0625,2,43,18288
14,0.0625,2,44,20464
14,0.0625,2,45,20769
14,0.0625,2,46,19090
14,0.0625,2,47,20709
14,0.0625,2,48,21249
14,0.0625,2,49,18189
14,0.0625,2,50,18800
14,0.0625,2,51,19669
15,0.0625,0,0,18425
15,0.0625,0,1,17794
15,0.0625,0,2,19977
15,0.0625,0,3,18436
15,0.0625,0,4,17554
15,0.0625,0,5,18322
15,0.0625,0,6,18457
15,0.0625,0,7,17989
15,0.0625,0,8,19395
15,0.0625,0,9,17766
15,0.0625,0,10,17239
15,0.0625,0,11,16923
15,0.0625,0,12,18417
15,0.0625,0,13,12439
15,0.0625,0,14,12688
15,0.0625,0,15,13160
15,0.0625,0,16,12860
15,0.0625,0,17,13798
15,0.0625,0,18,11649
15,0.0625,0,19,13023
15,0.0625,0,20,11954
15,0.0625,0,21,12537
15,0.0625,0,22,11773
15,0.0625,0,23,13400
15,0.0625,0,24,13202
15,0.0625,0,25,13082
15,0.0625,0,26,10514
15,0.0625,0,27,10612
15,0.0625,0,28,10235
15,0.0625,0,29,10227
15,0.0625,0,30,11175
15,0.0625,0,31,10689
15,0.0625,0,32,10654
15,0.0625,0,33,10386
15,0.0625,0,34,10250
15,0.0625,0,35,9560
15,0.0625,0,36,10405
15,0.0625,0,37,10177
15,0.0625,0,38,10209
15,0.0625,0,39,9123
15,0.0625,0,40,9170
15,0.0625,0,41,9563
15,0.0625,0,42,9779
15,0.0625,0,43,10107
15,0.0625,0,44,9818
15,0.0625,0,45,9701
15,0.0625,0,46,9656
15,0.0625,0,47,8986
15,0.0625,0,48,10081
15,0.0625,0,49,8709
15,0.0625,0,50,10630
15,0.0625,0,51,9839
15,0.0625,1,0,35800
15,0.0625,1,1,33091
15,0.0625,1,2,33129
15,0.0625,1,3,35700
15,0.0625,1,4,39573
15,0.0625,1,5,36867
15,0.0625,1,6,37423
15,0.0625,1,7,38462
15,0.0625,1,8,34788
15,0.0625,1,9,36611
15,0.0625,1,10,38504
15,0.0625,1,11,36609
15,0.0625,1,12,35225
15,0.0625,1,13,62131
15,0.0625,1,14,58144
15,0.0625,1,15,53657
15,0.0625,1,16,60288
15,0.0625,1,17,53812
15,0.0625,1,18,63023
15,0.0625,1,19,60755
15,0.0625,1,20,62801
15,0.0625,1,21,59333
15,0.0625,1,22,59766
15,0.0625,1,23,55332
15,0.0625,1,24,54307
15,0.0625,1,25,56904
15,0.0625,1,26,77137
15,0.0625,1,27,82030
15,0.0625,1,28,80458
15,0.0625,1,29,80651
15,0.0625,1,30,78304
15,0.0625,1,31,81268
15,0.0625,1,32,79878
15,0.0625,1,33,78246
15,0.0625,1,34,81598
15,0.0625,1,35,85977
15,0.0625,1,36,85514
15,0.0625,1,37,84424
15,0.0625,1,38,79616
15,0.0625,1,39,80114
15,0.0625,1,40,80140
15,0.0625,1,41,70827
15,0.0625,1,42,72035
15,0.0625,1,43,73895
15,0.0625,1,44,72758
15,0.0625,1,45,78179
15,0.0625,1,46,77059
15,0.0625,1,47,83500
15,0.0625,1,48,77326
15,0.0625,1,49,81550
15,0.0625,1,50,67083
15,0.0625,1,51,72108
15,0.0625,2,0,16790
15,0.0625,2,1,16797
15,0.0625,2,2,19807
15,0.0625,2,3,15924
15,0.0625,2,4,16830
15,0.0625,2,5,16516
15,0.0625,2,6,18016
15,0.0625,2,7,16774
15,0.0625,2,8,18918
15,0.0625,2,9,16690
15,0.0625,2,10,16749
15,0.0625,2,11,16479
15,0.0625,2,12,18911
15,0.0625,2,13,15566
15,0.0625,2,14,16802
15,0.0625,2,15,14484
15,0.0625,2,16,16143
15,0.0625,2,17,15102
15,0.0625,2,18,15629
15,0.0625,2,19,15892
15,0.0625,2,20,15578
15,0.0625,2,21,15621
15,0.0625,2,22,15463
15,0.0625,2,23,15712
15,0.0625,2,24,14482
15,0.0625,2,25,17822
15,0.0625,2,26,15404
15,0.0625,2,27,18655
15,0.0625,2,28,17352
15,0.0625,2,29,16443
15,0.0625,2,30,16123
15,0.0625,2,31,15671
15,0.0625,2,32,16420
15,0.0625,2,33,15663
15,0.0625,2,34,15245
15,0.0625,2,35,15774
15,0.0625,2,36,16799
15,0.0625,2,37,15599
15,0.0625,2,38,16514
15,0.0625,2,39,19558
15,0.0625,2,40,19215
15,0.0625,2,41,19668
15,0.0625,2,42,18423
15,0.0625,2,43,19757
15,0.0625,2,44,19592
15,0.0625,2,45,20611
15,0.0625,2,46,20697
15,0.0625,2,47,19303
15,0.0625,2,48,19615
15,0.0625,2,49,19561
15,0.0625,2,50,19441
15,0.0625,2,51,20390
